video_id,creator_id,upload_date,category,duration_seconds,days_since_upload,view_count,like_count,comment_count,share_count,has_music,has_text_overlay,has_effects,has_voiceover,is_vertical,video_quality,trending_score,avg_watch_time_seconds,retention_rate,engagement_rate,hashtag_count,description_length,top_country,is_monetized,language
video_0000160,creator_02731,2025-05-13T13:23:03.191Z,Fitness,60,93,2807,209,64,30,true,true,true,true,true,720p,0.865,42,0.7,0.108,8,100,IR,true,pl
video_0000161,creator_01740,2025-04-27T13:02:33.137Z,Dance,40,109,13397,1124,187,95,true,false,false,false,true,1080p,0.442,16,0.4,0.105,3,232,VN,true,fr
video_0000162,creator_00249,2025-03-24T21:59:51.451Z,Fashion,50,143,1002,52,17,4,true,true,true,false,true,1080p,0.202,44,0.88,0.073,2,210,BR,true,zh
video_0000163,creator_00458,2025-04-25T10:32:06.761Z,DIY,15,111,13788,1162,188,61,true,false,false,false,true,1080p,0.321,11,0.733,0.102,2,233,ZA,true,es
video_0000164,creator_03263,2025-05-25T23:57:05.671Z,Fitness,45,80,37554,3091,663,207,true,true,true,false,true,720p,0.946,31,0.689,0.105,5,133,TH,true,ar
video_0000165,creator_02859,2025-06-02T02:29:56.072Z,Lifestyle,35,73,1028,31,10,8,false,true,true,true,true,1080p,0.177,10,0.286,0.048,4,116,MX,true,en
video_0000166,creator_03752,2025-03-04T12:14:40.270Z,Comedy,15,163,1018,51,23,8,true,false,true,true,false,1080p,0.363,12,0.8,0.081,9,230,US,false,ru
video_0000167,creator_04552,2025-06-20T00:53:58.582Z,Fashion,30,55,1017,53,14,10,false,true,true,true,true,1080p,0.125,11,0.367,0.076,4,90,NG,true,zh
video_0000168,creator_01100,2025-02-18T03:42:58.330Z,Technology,30,177,1397,73,22,9,true,false,true,false,true,1080p,0.12,17,0.567,0.074,9,142,ZA,false,vi
video_0000169,creator_04309,2025-04-25T23:30:13.524Z,Music,50,110,1564,116,15,3,true,true,false,false,false,1080p,0.162,25,0.5,0.086,5,174,TH,true,th
video_0000170,creator_02574,2025-04-18T06:06:06.508Z,Sports,40,118,1238,109,26,8,false,true,true,false,true,1080p,0.935,23,0.575,0.116,3,152,IN,true,fr
video_0000171,creator_01442,2025-08-06T02:42:58.303Z,Beauty,55,8,15197,993,85,19,true,true,true,false,true,1080p,0.106,43,0.782,0.072,9,71,KR,true,pl
video_0000172,creator_00389,2025-03-29T15:48:17.057Z,Motivation,25,138,1001,83,3,8,true,true,true,false,true,1080p,0.201,20,0.8,0.094,2,111,ZA,true,de
video_0000173,creator_01799,2025-02-21T13:17:52.045Z,Travel,40,174,147603,4720,3153,462,true,true,true,true,true,720p,0.689,34,0.85,0.056,3,148,IN,true,vi
video_0000174,creator_02791,2025-05-31T08:17:39.901Z,Music,30,75,1001,51,20,5,true,true,true,false,true,720p,0.089,9,0.3,0.076,8,235,IN,true,ru
video_0000175,creator_04811,2025-08-07T05:17:02.163Z,Lifestyle,55,7,3910,142,85,30,true,true,true,true,true,1080p,0.264,17,0.309,0.066,8,191,US,true,en
video_0000176,creator_02536,2025-02-23T12:05:52.555Z,Gaming,20,172,1003,53,16,5,true,true,false,false,true,1080p,0.051,8,0.4,0.074,2,157,IN,true,de
video_0000177,creator_02293,2025-05-10T10:49:45.631Z,Dance,25,96,1383,115,6,7,true,true,true,false,true,1080p,0.683,22,0.88,0.093,3,242,KR,false,tr
video_0000178,creator_03709,2025-03-27T19:05:25.273Z,Travel,25,140,1001,57,17,8,true,true,true,true,true,720p,0.745,16,0.64,0.082,9,168,IR,false,es
video_0000179,creator_03032,2025-04-21T09:52:08.428Z,Comedy,60,115,1139,90,7,6,false,true,true,false,true,720p,0.134,19,0.317,0.09,8,61,BR,true,th
video_0000180,creator_04642,2025-08-11T07:14:52.872Z,DIY,40,3,2331,56,23,19,false,true,false,false,true,1080p,0.377,19,0.475,0.042,7,215,MX,true,es
video_0000181,creator_04276,2025-03-14T05:52:04.017Z,Pets,15,153,1014,95,22,2,true,false,true,false,false,720p,0.638,8,0.533,0.117,3,56,ZA,true,ar
video_0000182,creator_04738,2025-02-20T06:34:52.334Z,Kids,30,175,1040,62,20,2,true,false,true,false,true,720p,0.548,19,0.633,0.081,9,108,DE,true,bn
video_0000183,creator_01363,2025-05-25T22:22:51.473Z,Music,40,80,1007,64,18,2,true,true,true,true,false,1080p,0.729,14,0.35,0.083,9,95,JP,false,vi
video_0000184,creator_02710,2025-07-20T18:41:42.816Z,Travel,35,25,2125,51,20,11,false,true,true,false,true,720p,0.972,26,0.743,0.039,2,148,US,true,sv
video_0000185,creator_04407,2025-06-16T21:04:17.657Z,Kids,15,59,141269,11313,2823,1101,true,true,true,false,true,1080p,0.492,13,0.867,0.108,3,63,US,false,pl
video_0000186,creator_03225,2025-04-17T08:40:02.796Z,Science,20,119,1056,55,4,6,true,true,true,true,true,1080p,0.4,17,0.85,0.062,4,77,PK,true,zh
video_0000187,creator_03275,2025-04-08T17:29:38.892Z,Motivation,50,128,1042,46,21,7,true,false,true,true,true,720p,0.165,16,0.32,0.071,2,211,PH,true,fr
video_0000188,creator_04123,2025-06-05T01:16:40.835Z,Dance,35,70,1001,45,12,3,true,false,true,true,true,1080p,0.821,12,0.343,0.06,6,169,US,false,ko
video_0000189,creator_03407,2025-02-25T19:13:45.564Z,Fitness,30,170,1006,100,8,10,false,false,true,true,true,1080p,0.386,16,0.533,0.117,4,97,TR,true,ko
video_0000190,creator_01177,2025-03-30T19:37:07.582Z,Beauty,50,137,20165,961,380,149,true,true,false,true,false,1080p,0.412,31,0.62,0.074,3,142,VN,true,ru
video_0000191,creator_00692,2025-06-18T12:55:08.045Z,Lifestyle,45,57,17488,1144,62,141,true,false,true,true,true,1080p,0.837,19,0.422,0.077,4,237,KR,true,en
video_0000192,creator_01955,2025-03-28T17:10:02.695Z,Fashion,35,139,1027,88,9,3,true,true,true,false,true,1080p,0.557,19,0.543,0.097,5,125,ID,true,nl
video_0000193,creator_04551,2025-04-17T20:14:18.271Z,Fashion,40,119,3175,209,55,25,true,false,true,false,true,1080p,0.602,17,0.425,0.091,8,203,ID,true,tr
video_0000194,creator_01146,2025-05-28T10:02:35.787Z,Gaming,40,78,16561,1139,129,62,true,false,true,false,true,1080p,0.549,24,0.6,0.08,9,235,ZA,true,ja
video_0000195,creator_04805,2025-05-16T16:34:50.381Z,Science,45,90,1011,77,10,4,true,true,false,true,true,1080p,0.816,32,0.711,0.09,2,153,MX,true,vi
video_0000196,creator_03413,2025-06-14T13:21:27.304Z,News,20,61,1003,40,4,1,true,true,true,true,true,1080p,0.694,9,0.45,0.045,3,216,BR,false,tr
video_0000197,creator_04586,2025-04-04T12:36:03.623Z,Food,15,132,3010,280,47,14,true,true,true,false,false,1080p,0.857,7,0.467,0.113,5,96,MX,true,hi
video_0000198,creator_00832,2025-07-20T07:00:13.112Z,Food,50,25,1018,69,6,2,true,false,true,true,false,1080p,0.496,20,0.4,0.076,6,187,GB,true,ko
video_0000199,creator_01755,2025-06-22T01:46:56.670Z,Fitness,20,53,1045,56,9,8,true,true,true,false,true,1080p,0.41,11,0.55,0.07,4,169,US,true,ko
video_0000200,creator_03876,2025-07-07T23:12:30.439Z,Kids,55,37,1001,54,10,5,true,false,true,true,false,720p,0.975,21,0.382,0.069,2,95,ID,true,ar
video_0000201,creator_03910,2025-05-27T03:01:23.937Z,Travel,50,79,45973,4140,1026,487,true,true,true,false,true,1080p,0.649,17,0.34,0.123,5,231,GB,true,id
video_0000202,creator_04362,2025-05-23T16:14:13.212Z,Fashion,55,83,3463,178,62,30,false,true,true,true,true,1080p,0.005,23,0.418,0.078,5,193,IN,false,th
video_0000203,creator_04213,2025-05-29T19:38:38.317Z,Music,55,77,1074,35,22,5,true,false,false,true,true,1080p,0.987,23,0.418,0.058,9,116,ID,false,pt
video_0000204,creator_04175,2025-06-16T19:02:20.307Z,Science,15,59,1265,104,8,12,true,true,true,false,true,720p,0.377,7,0.467,0.098,5,91,JP,true,en
video_0000205,creator_03750,2025-07-26T21:43:22.154Z,Lifestyle,45,19,1536,77,34,7,true,false,true,false,true,720p,0.647,13,0.289,0.077,2,207,IR,true,bn
video_0000206,creator_00112,2025-03-06T01:14:53.604Z,Music,15,161,5382,421,33,13,false,true,true,false,false,720p,0.061,13,0.867,0.087,3,225,MX,true,pl
video_0000207,creator_03610,2025-03-25T06:53:56.606Z,Motivation,55,142,1668,142,27,16,true,true,true,true,false,720p,0.213,48,0.873,0.111,6,206,TR,false,pt
video_0000208,creator_00577,2025-04-16T18:58:31.813Z,Food,25,120,70027,5788,1424,401,true,false,true,true,true,1080p,0.345,19,0.76,0.109,3,72,ZA,false,it
video_0000209,creator_03336,2025-03-12T21:38:13.910Z,Fashion,35,155,1041,32,11,4,true,true,true,true,true,720p,0.468,22,0.629,0.045,3,92,VN,false,ja
video_0000210,creator_00004,2025-05-07T12:04:06.245Z,DIY,25,99,121154,10510,1468,1049,true,true,true,true,true,1080p,0.186,13,0.52,0.108,7,196,PH,true,zh
video_0000211,creator_03783,2025-07-08T23:25:36.914Z,Technology,50,36,12663,1263,56,61,true,true,true,true,true,1080p,0.929,34,0.68,0.109,9,166,TR,true,sv
video_0000212,creator_01399,2025-07-30T00:56:55.807Z,DIY,45,15,1067,66,12,9,true,false,true,false,true,1080p,0.859,33,0.733,0.082,4,78,BR,true,bn
video_0000213,creator_02077,2025-05-13T11:25:46.776Z,Fitness,45,93,1001,44,4,8,false,true,false,false,true,1080p,0.87,32,0.711,0.056,5,143,PK,false,tr
video_0000214,creator_00568,2025-05-24T21:20:29.856Z,News,55,82,1218,51,16,1,true,true,true,false,true,1080p,0.019,48,0.873,0.056,2,240,BD,false,zh
video_0000215,creator_00971,2025-04-13T06:53:21.005Z,Art,60,123,1016,87,10,8,true,true,true,true,true,1080p,0.56,29,0.483,0.103,8,169,IT,true,tr
video_0000216,creator_01562,2025-05-06T04:31:28.830Z,Sports,20,100,2652,122,37,16,true,false,true,false,true,1080p,0.309,16,0.8,0.066,2,107,IR,false,th
video_0000217,creator_04124,2025-06-11T10:25:40.720Z,Travel,60,64,1045,91,13,4,false,true,true,false,true,1080p,0.834,23,0.383,0.103,6,191,BD,true,hi
video_0000218,creator_04222,2025-05-31T03:47:40.227Z,Pets,25,75,18368,1258,401,121,true,false,false,true,true,1080p,0.018,16,0.64,0.097,7,151,PH,false,en
video_0000219,creator_01231,2025-05-13T18:43:32.137Z,Fitness,15,93,21981,1212,291,55,true,true,true,true,true,1080p,0.277,7,0.467,0.071,7,200,VN,true,ko
video_0000220,creator_02628,2025-03-13T11:31:38.402Z,Technology,60,154,1301,74,11,6,false,true,false,false,true,1080p,0.529,39,0.65,0.07,6,146,BD,false,id
video_0000221,creator_03025,2025-02-28T20:57:41.863Z,Food,35,167,1037,57,23,9,true,true,true,true,true,1080p,0.915,25,0.714,0.086,4,226,ZA,false,hi
video_0000222,creator_04836,2025-07-21T09:58:42.047Z,Lifestyle,55,24,87791,3901,834,381,false,true,true,false,false,1080p,0.657,26,0.473,0.058,2,131,GB,true,de
video_0000223,creator_04994,2025-06-12T01:39:57.374Z,Sports,55,63,1006,87,14,7,true,true,false,false,true,1080p,0.713,22,0.4,0.107,8,93,ID,false,ar
video_0000224,creator_00935,2025-03-06T22:32:43.383Z,Education,20,160,1131,109,15,9,true,false,false,false,true,1080p,0.045,15,0.75,0.118,3,55,ZA,true,tr
video_0000225,creator_04204,2025-05-25T21:48:29.711Z,Motivation,35,81,1001,95,11,1,true,false,true,false,true,720p,0.093,16,0.457,0.107,2,180,DE,true,id
video_0000226,creator_02194,2025-06-13T07:22:03.042Z,Fashion,20,62,2332,129,9,11,true,true,true,false,true,1080p,0.826,6,0.3,0.064,7,137,ZA,true,pl
video_0000227,creator_03247,2025-05-15T06:37:11.956Z,Lifestyle,35,91,1860,145,32,4,true,true,true,false,true,720p,0.345,14,0.4,0.097,8,169,NG,false,bn
video_0000228,creator_01575,2025-04-05T11:51:25.522Z,Pets,15,131,1021,96,14,6,true,false,false,false,true,1080p,0.378,10,0.667,0.114,9,52,IT,false,nl
video_0000229,creator_02609,2025-05-07T07:58:00.349Z,DIY,30,99,42625,2959,676,421,true,true,true,false,false,720p,0.842,21,0.7,0.095,3,198,IR,true,nl
video_0000230,creator_04127,2025-08-02T02:45:00.473Z,Technology,30,12,1064,87,13,6,true,false,true,false,true,1080p,0.327,18,0.6,0.1,3,144,KR,true,hi
video_0000231,creator_01542,2025-05-10T00:52:00.019Z,News,25,96,1033,54,5,1,true,false,false,true,true,1080p,0.643,19,0.76,0.058,5,78,IR,false,pl
video_0000232,creator_00216,2025-07-24T08:33:10.865Z,Gaming,45,21,3282,110,69,27,true,true,true,true,true,1080p,0.175,31,0.689,0.063,9,235,IR,true,ja
video_0000233,creator_01946,2025-07-01T22:04:57.907Z,Travel,45,44,52502,2493,366,348,true,false,false,false,true,1080p,0.924,27,0.6,0.061,4,245,MX,true,hi
video_0000234,creator_03027,2025-03-08T03:40:08.791Z,Travel,50,159,2438,90,53,6,true,false,true,false,true,1080p,0.347,34,0.68,0.061,6,115,BR,true,ja
video_0000235,creator_01181,2025-07-08T16:30:57.540Z,Kids,60,37,1021,30,19,7,true,true,true,false,true,1080p,0.699,20,0.333,0.055,3,106,IR,false,th
video_0000236,creator_03462,2025-06-19T18:48:43.946Z,Motivation,60,56,1099,28,24,2,true,false,true,true,true,1080p,0.472,38,0.633,0.049,6,76,IT,true,fr
video_0000237,creator_04190,2025-07-25T14:12:21.074Z,Lifestyle,15,20,3085,231,53,21,false,true,true,false,true,720p,0.466,11,0.733,0.099,4,245,IR,false,it
video_0000238,creator_02463,2025-07-21T23:40:07.589Z,Gaming,30,23,4917,261,66,13,true,true,false,false,true,1080p,0.328,22,0.733,0.069,6,161,GB,true,en
video_0000239,creator_01331,2025-07-01T22:17:30.996Z,Education,40,43,1003,57,10,5,false,true,true,false,true,1080p,0.457,18,0.45,0.072,2,186,JP,true,de
video_0000240,creator_03246,2025-05-14T05:48:44.267Z,Fitness,25,92,2307,203,24,15,true,true,true,false,true,1080p,0.501,16,0.64,0.105,6,68,BD,true,tr
video_0000241,creator_03194,2025-05-14T23:12:37.135Z,Gaming,35,91,1014,23,18,2,true,true,true,true,true,1080p,0.585,27,0.771,0.042,9,211,TH,true,hi
video_0000242,creator_02918,2025-04-27T08:58:48.627Z,Kids,45,109,1534,135,12,2,true,true,false,true,true,720p,0.144,34,0.756,0.097,5,246,IN,true,bn
video_0000243,creator_02674,2025-06-18T17:49:06.764Z,Art,30,57,9269,533,183,85,true,true,true,false,true,720p,0.927,26,0.867,0.086,7,170,FR,true,hi
video_0000244,creator_04586,2025-05-06T09:49:06.223Z,Sports,60,100,22385,673,101,185,true,true,true,false,true,720p,0.436,29,0.483,0.043,7,163,PH,true,bn
video_0000245,creator_03830,2025-06-02T01:01:06.678Z,Technology,55,73,1148,72,18,9,true,false,true,false,false,1080p,0.846,35,0.636,0.086,5,170,MX,true,ja
video_0000246,creator_00208,2025-03-23T09:14:10.480Z,Travel,60,144,1216,118,5,7,true,true,true,false,true,1080p,0.944,45,0.75,0.107,4,187,GB,true,bn
video_0000247,creator_00807,2025-02-24T22:13:52.329Z,Fashion,15,170,1005,75,16,6,true,true,true,true,true,1080p,0.724,6,0.4,0.097,3,156,BR,true,vi
video_0000248,creator_00760,2025-03-03T20:35:48.111Z,Science,35,164,1025,28,14,6,true,true,true,false,true,1080p,0.016,21,0.6,0.047,8,236,TH,true,hi
video_0000249,creator_03579,2025-07-13T13:26:32.031Z,Music,25,32,1015,44,7,7,true,true,true,false,true,720p,0.7,12,0.48,0.057,7,140,KR,true,es
video_0000250,creator_03500,2025-02-19T13:30:38.919Z,DIY,60,176,2857,197,55,12,true,true,true,true,true,1080p,0.359,38,0.633,0.092,3,104,DE,true,pl
video_0000251,creator_02719,2025-05-19T11:27:33.437Z,Kids,40,87,1065,85,7,2,false,true,true,false,false,1080p,0.941,21,0.525,0.088,9,100,ID,false,zh
video_0000252,creator_02292,2025-05-15T22:48:34.846Z,Science,50,90,1022,56,5,7,true,true,false,true,true,1080p,0.347,42,0.84,0.067,7,111,FR,true,ar
video_0000253,creator_03326,2025-07-02T05:05:33.749Z,News,40,43,13533,380,258,78,true,true,false,false,true,1080p,0.674,31,0.775,0.053,3,211,BD,true,pl
video_0000254,creator_04565,2025-02-26T21:43:18.177Z,Comedy,60,169,1043,41,22,7,false,false,false,true,false,1080p,0.98,35,0.583,0.067,2,239,PK,true,zh
video_0000255,creator_01289,2025-05-30T00:10:44.294Z,Science,35,76,1001,89,17,5,true,true,true,false,true,1080p,0.276,11,0.314,0.111,9,86,PK,false,nl
video_0000256,creator_03143,2025-07-20T17:24:46.307Z,Sports,50,25,1001,25,18,1,true,true,true,true,true,1080p,0.874,28,0.56,0.044,6,187,TH,false,de
video_0000257,creator_02897,2025-06-14T07:37:23.582Z,Kids,55,61,1280,49,29,2,true,true,true,true,true,720p,0.476,41,0.745,0.063,5,131,DE,true,pl
video_0000258,creator_04387,2025-07-19T22:27:27.177Z,News,20,25,1004,34,16,1,true,false,false,false,true,1080p,0.593,10,0.5,0.051,5,82,PH,true,ar
video_0000259,creator_01791,2025-06-01T10:11:54.893Z,Sports,40,74,5606,213,60,34,false,true,true,false,true,1080p,0.865,21,0.525,0.055,4,223,PK,true,ar
video_0000260,creator_02709,2025-06-12T08:34:38.775Z,Kids,50,63,2455,103,35,7,true,false,true,true,true,1080p,0.949,27,0.54,0.059,2,112,ID,true,sv
video_0000261,creator_02856,2025-04-25T08:30:25.483Z,Lifestyle,35,111,56432,4525,1078,221,true,true,false,false,true,1080p,0.697,17,0.486,0.103,8,172,JP,false,ru
video_0000262,creator_02466,2025-05-16T20:58:43.976Z,Lifestyle,60,90,2282,203,17,11,true,false,true,false,true,1080p,0.683,23,0.383,0.101,7,195,NG,true,tr
video_0000263,creator_01782,2025-05-27T03:21:52.384Z,Beauty,15,79,141299,6134,2731,421,true,false,false,true,true,1080p,0.049,11,0.733,0.066,3,148,PK,true,it
video_0000264,creator_02577,2025-06-01T03:19:44.373Z,Lifestyle,60,74,1001,66,19,6,true,true,true,false,true,1080p,0.834,44,0.733,0.091,7,51,BD,true,id
video_0000265,creator_03558,2025-07-06T10:09:28.768Z,News,30,39,1387,34,16,2,true,true,true,false,true,720p,0.405,18,0.6,0.037,8,192,DE,false,tr
video_0000266,creator_00932,2025-06-25T09:25:04.926Z,Sports,25,50,1007,85,19,3,true,true,true,false,true,1080p,0.158,11,0.44,0.106,8,181,BD,true,it
video_0000267,creator_01848,2025-03-10T05:26:44.355Z,Pets,30,157,1054,66,3,5,true,true,true,false,false,1080p,0.039,11,0.367,0.07,5,235,KR,false,bn
video_0000268,creator_01004,2025-07-10T12:14:49.136Z,Fitness,50,35,1008,45,4,10,true,true,false,false,true,1080p,0.141,26,0.52,0.059,8,163,JP,false,it
video_0000269,creator_03745,2025-07-08T07:16:45.917Z,Travel,20,37,32862,1090,651,167,false,true,false,false,true,1080p,0.851,9,0.45,0.058,2,108,BD,true,ko
video_0000270,creator_02721,2025-08-05T22:20:07.754Z,Sports,35,8,1002,35,12,7,true,false,true,false,false,1080p,0.923,15,0.429,0.054,6,74,BR,true,pt
video_0000271,creator_00517,2025-08-02T20:56:48.420Z,Music,45,12,1041,96,16,6,true,false,false,false,true,1080p,0.319,18,0.4,0.113,9,150,PH,true,ja
video_0000272,creator_00132,2025-07-29T09:30:31.683Z,News,40,16,4256,280,22,11,true,false,true,false,false,1080p,0.424,19,0.475,0.074,3,166,ID,false,nl
video_0000273,creator_02214,2025-05-23T16:57:48.152Z,Music,50,83,1204,85,16,1,true,true,true,true,true,1080p,0.25,38,0.76,0.085,6,136,JP,false,vi
video_0000274,creator_00032,2025-03-07T19:40:56.026Z,Kids,55,160,79111,3569,930,490,true,true,false,true,true,720p,0.158,39,0.709,0.063,2,215,ZA,true,pt
video_0000275,creator_00855,2025-08-03T18:45:22.984Z,Science,15,11,3009,212,9,8,true,true,true,true,false,720p,0.319,12,0.8,0.076,4,114,VN,true,th
video_0000276,creator_00343,2025-04-06T01:36:49.286Z,Technology,25,130,1714,155,8,17,true,true,true,true,true,1080p,0.479,18,0.72,0.105,6,180,KR,true,it
video_0000277,creator_01596,2025-07-06T19:40:47.467Z,Education,50,39,1115,101,13,2,true,false,false,false,true,1080p,0.02,33,0.66,0.104,2,144,TH,true,ko
video_0000278,creator_00986,2025-04-01T22:08:29.343Z,Pets,15,134,1025,101,22,8,true,true,true,true,true,1080p,0.814,13,0.867,0.128,2,155,KR,true,fr
video_0000279,creator_04125,2025-03-25T03:56:23.363Z,Beauty,30,142,8656,401,129,31,true,false,false,false,true,1080p,0.2,23,0.767,0.065,9,244,NG,true,de
video_0000280,creator_03065,2025-05-27T14:12:48.800Z,Art,55,79,144114,4428,1591,1291,true,false,true,false,true,1080p,0.249,19,0.345,0.051,8,149,BD,true,ko
video_0000281,creator_01897,2025-06-08T05:29:59.108Z,News,55,67,1055,61,19,3,true,false,false,true,true,720p,0.349,36,0.655,0.079,3,142,DE,true,th
video_0000282,creator_02687,2025-06-02T13:08:43.536Z,Education,30,73,1393,48,19,11,true,false,true,true,true,1080p,0.724,21,0.7,0.056,7,52,US,true,ja
video_0000283,creator_02825,2025-05-05T21:01:59.597Z,Travel,60,101,1069,84,10,4,true,true,true,true,true,1080p,0.84,27,0.45,0.092,4,120,NG,true,es
video_0000284,creator_01564,2025-04-16T04:26:13.681Z,Travel,55,120,1081,40,15,5,false,false,true,false,true,1080p,0.88,34,0.618,0.056,8,149,IR,true,de
video_0000285,creator_04384,2025-03-17T16:10:50.474Z,Beauty,30,150,49065,3652,863,121,true,true,true,false,true,1080p,0.617,13,0.433,0.094,8,162,IT,false,pl
video_0000286,creator_00940,2025-05-23T21:06:12.025Z,Travel,20,83,1024,67,21,11,true,true,true,false,false,1080p,0.424,7,0.35,0.097,9,97,BR,true,ko
video_0000287,creator_01056,2025-03-31T07:16:22.009Z,Beauty,15,136,1020,79,4,10,true,false,false,true,true,720p,0.393,11,0.733,0.091,9,140,US,true,vi
video_0000288,creator_04471,2025-05-19T08:11:50.629Z,Music,50,87,67600,5391,1195,192,true,false,false,false,true,1080p,0.801,22,0.44,0.1,8,236,BR,true,ko
video_0000289,creator_04754,2025-08-06T22:29:00.922Z,Art,20,7,1082,68,16,7,true,false,true,false,true,1080p,0.446,15,0.75,0.084,8,93,DE,false,es
video_0000290,creator_02068,2025-06-02T17:58:15.562Z,Lifestyle,20,73,1003,43,12,10,true,false,true,false,true,1080p,0.793,17,0.85,0.065,7,71,ID,true,nl
video_0000291,creator_01156,2025-03-10T05:32:12.295Z,Sports,50,157,1117,69,20,12,true,true,true,false,false,1080p,0.923,18,0.36,0.09,6,95,IN,true,ko
video_0000292,creator_00767,2025-06-03T05:29:49.320Z,Beauty,15,72,1006,79,6,1,true,false,true,false,true,720p,0.089,12,0.8,0.085,4,163,VN,true,hi
video_0000293,creator_01837,2025-05-28T05:44:19.607Z,Dance,55,78,5183,134,110,31,true,true,true,true,true,1080p,0.137,20,0.364,0.053,3,142,VN,true,ar
video_0000294,creator_01019,2025-03-27T10:41:03.689Z,Education,35,140,1028,29,20,8,false,true,true,false,true,720p,0.948,18,0.514,0.055,3,231,KR,true,pt
video_0000295,creator_00374,2025-06-06T00:42:46.572Z,Pets,55,69,1001,93,13,5,true,false,true,false,true,1080p,0.291,36,0.655,0.111,5,68,VN,true,de
video_0000296,creator_01607,2025-03-07T07:30:05.106Z,Science,55,160,1020,59,10,2,true,false,true,true,true,1080p,0.6,17,0.309,0.07,9,50,TR,true,ja
video_0000297,creator_03069,2025-08-04T21:50:29.770Z,News,20,10,1614,105,26,11,true,true,true,false,false,720p,0.51,16,0.8,0.088,5,177,IR,true,tr
